localid,Language,collection,label,description ,definition,status
367,it,morfo_st,367,Rilievi di media e alta collina costituiti da superfici terrazzate subpianeggianti profondamente incise con versanti a media e alta pendenza e drenaggio subparallelo,Rilievi di media e alta collina costituiti da superfici terrazzate subpianeggianti profondamente incise con versanti a media e alta pendenza e drenaggio subparallelo,https://inspire.ec.europa.eu/registry/status/valid
368,it,morfo_st,368,"Rilievi di bassa e media collina a pendenza media e con frequenti scarpate sommitali che bordano crinali lunghi e stretti, drenaggio da subparallelo a subdendritico","Rilievi di bassa e media collina a pendenza media e con frequenti scarpate sommitali che bordano crinali lunghi e stretti, drenaggio da subparallelo a subdendritico",https://inspire.ec.europa.eu/registry/status/valid
369,it,morfo_st,369,"rilievi di media e alta collina a pendenza media e bassa, con drenaggio da subparallelo a subdendritico","rilievi di media e alta collina a pendenza media e bassa, con drenaggio da subparallelo a subdendritico",https://inspire.ec.europa.eu/registry/status/valid
37,it,morfo_st,37,piane in conche intermontane con conoidi coalescenti,piane in conche intermontane con conoidi coalescenti,https://inspire.ec.europa.eu/registry/status/valid
371,it,morfo_st,371,Ripiani incisi e forme di aggradazione a bassa pendenza ,Ripiani incisi e forme di aggradazione a bassa pendenza ,https://inspire.ec.europa.eu/registry/status/valid
372,it,morfo_st,372,"Rilievi di bassa e media collina a pendenza media e bassa, con drenaggio da subparallelo a subdendritico","Rilievi di bassa e media collina a pendenza media e bassa, con drenaggio da subparallelo a subdendritico",https://inspire.ec.europa.eu/registry/status/valid
373,it,morfo_st,373,Rilievi di media e alta collina a pendenza media con drenaggio subdendritico,Rilievi di media e alta collina a pendenza media con drenaggio subdendritico,https://inspire.ec.europa.eu/registry/status/valid
374,it,morfo_st,374,Rilievi di bassa e media collina a pendenza media con falde di copertura detritica e drenaggio subparallelo,Rilievi di bassa e media collina a pendenza media con falde di copertura detritica e drenaggio subparallelo,https://inspire.ec.europa.eu/registry/status/valid
375,it,morfo_st,375,Rilievi di bassa e media collina a pendenza media e alta e drenaggio da subdendritico a subparallelo,Rilievi di bassa e media collina a pendenza media e alta e drenaggio da subdendritico a subparallelo,https://inspire.ec.europa.eu/registry/status/valid
376,it,morfo_st,376,"Rilievi di bassa montagna con superfici strutturali a bassa o debole pendenza incise e talvolta terrazzate, con drenaggio subparallelo","Rilievi di bassa montagna con superfici strutturali a bassa o debole pendenza incise e talvolta terrazzate, con drenaggio subparallelo",https://inspire.ec.europa.eu/registry/status/valid
377,it,morfo_st,377,rilievi da bassa ad alta collina ad alta pendenza e drenaggio parallelo,rilievi da bassa ad alta collina ad alta pendenza e drenaggio parallelo,https://inspire.ec.europa.eu/registry/status/valid
378,it,morfo_st,378,rilievi da bassa ad alta collina a pendenza media e alta e drenaggio parallelo e subparallelo,rilievi da bassa ad alta collina a pendenza media e alta e drenaggio parallelo e subparallelo,https://inspire.ec.europa.eu/registry/status/valid
379,it,morfo_st,379,Rilievi di bassa e media collina a media ed alta pendenza con forme carsiche e drenaggio disordinato,Rilievi di bassa e media collina a media ed alta pendenza con forme carsiche e drenaggio disordinato,https://inspire.ec.europa.eu/registry/status/valid
38,it,morfo_st,38,piana glaciale,piana glaciale,https://inspire.ec.europa.eu/registry/status/valid
380,it,morfo_st,380,"Rilievi di alta collina e bassa montagna a media e alta pendenza, con drenaggio subparallelo e subdendritico","Rilievi di alta collina e bassa montagna a media e alta pendenza, con drenaggio subparallelo e subdendritico",https://inspire.ec.europa.eu/registry/status/valid
381,it,morfo_st,381,Aree sommitali dei rilievi costituite da ripiani e altopiani carsici di media quota ed aree a debole o media pendenza ,Aree sommitali dei rilievi costituite da ripiani e altopiani carsici di media quota ed aree a debole o media pendenza ,https://inspire.ec.europa.eu/registry/status/valid
384,it,morfo_st,384,Rilievi di bassa e alta montagna ad alta pendenza e scoscesi con drenaggio parallelo o subparallelo,Rilievi di bassa e alta montagna ad alta pendenza e scoscesi con drenaggio parallelo o subparallelo,https://inspire.ec.europa.eu/registry/status/valid
388,it,morfo_st,388,Rilievi di alta collina e bassa montagna a media e alta pendenza con forme carsiche e drenaggio disordinato,Rilievi di alta collina e bassa montagna a media e alta pendenza con forme carsiche e drenaggio disordinato,https://inspire.ec.europa.eu/registry/status/valid
389,it,morfo_st,389,Altopiani e rilievi di bassa montagna con drenaggio angolato,Altopiani e rilievi di bassa montagna con drenaggio angolato,https://inspire.ec.europa.eu/registry/status/valid
39,it,morfo_st,39,rilievi di alta montagna ad alta pendenza con forme carsiche,rilievi di alta montagna ad alta pendenza con forme carsiche,https://inspire.ec.europa.eu/registry/status/valid
390,it,morfo_st,390,Rilievi di alta montagna ad alta pendenza con drenaggio da disordinato ad angolato,Rilievi di alta montagna ad alta pendenza con drenaggio da disordinato ad angolato,https://inspire.ec.europa.eu/registry/status/valid
4,it,morfo_st,4,aree lagunari costiere con cordoni dunali e drenaggio artificiale arginato,aree lagunari costiere con cordoni dunali e drenaggio artificiale arginato,https://inspire.ec.europa.eu/registry/status/valid
40,it,morfo_st,40,versanti e altopiani di alta quota con drenaggio scarsamente evoluto o assente,versanti e altopiani di alta quota con drenaggio scarsamente evoluto o assente,https://inspire.ec.europa.eu/registry/status/valid
401,it,morfo_st,401,terrazzi e ripiani costieri incisi con drenaggio subparallelo e stretta fascia di pianura costiera ,terrazzi e ripiani costieri incisi con drenaggio subparallelo e stretta fascia di pianura costiera ,https://inspire.ec.europa.eu/registry/status/valid
402,it,morfo_st,402,aree costiere pianeggianti,aree costiere pianeggianti,https://inspire.ec.europa.eu/registry/status/valid
403,it,morfo_st,403,aree collinari costiere a media e alta pendenza con drenaggio da subparallelo a subdendritico,aree collinari costiere a media e alta pendenza con drenaggio da subparallelo a subdendritico,https://inspire.ec.europa.eu/registry/status/valid
404,it,morfo_st,404,"rilievi di bassa, media collina e alta collina e drenaggio da subdendritico a subparallelo","rilievi di bassa, media collina e alta collina e drenaggio da subdendritico a subparallelo",https://inspire.ec.europa.eu/registry/status/valid
406,it,morfo_st,406,"rilievi di alta collina a pendenza media e bassa montagna a pendenza media e alta, con drenaggio subparallelo","rilievi di alta collina a pendenza media e bassa montagna a pendenza media e alta, con drenaggio subparallelo",https://inspire.ec.europa.eu/registry/status/valid
407,it,morfo_st,407,"rilievi di media e alta collina a pendenza media e di bassa montagna a pendenza media e alta, con drenaggio da subparallelo a subdendritico","rilievi di media e alta collina a pendenza media e di bassa montagna a pendenza media e alta, con drenaggio da subparallelo a subdendritico",https://inspire.ec.europa.eu/registry/status/valid
408,it,morfo_st,408,"rilievi di media e alta collina a pendenza media e di bassa montagna a pendenza media, con drenaggio subdendritico","rilievi di media e alta collina a pendenza media e di bassa montagna a pendenza media, con drenaggio subdendritico",https://inspire.ec.europa.eu/registry/status/valid
409,it,morfo_st,409,"rilievi di bassa, media e alta collina ad alta pendenza e bassa montagna ad alta pendenza, e con drenaggio subparallelo","rilievi di bassa, media e alta collina ad alta pendenza e bassa montagna ad alta pendenza, e con drenaggio subparallelo",https://inspire.ec.europa.eu/registry/status/valid
41,it,morfo_st,41,rilievi di alta collina  a media pendenza con drenaggio subdendritico,rilievi di alta collina  a media pendenza con drenaggio subdendritico,https://inspire.ec.europa.eu/registry/status/valid
410,it,morfo_st,410,rilievi di media ed alta collina a pendenza media e drenaggio dendritico,rilievi di media ed alta collina a pendenza media e drenaggio dendritico,https://inspire.ec.europa.eu/registry/status/valid
411,it,morfo_st,411,terrazzi e ripiani costieri profondamente incisi con drenaggio subparallelo,terrazzi e ripiani costieri profondamente incisi con drenaggio subparallelo,https://inspire.ec.europa.eu/registry/status/valid
413,it,morfo_st,413,"aree costiere, terrazzi residuali incisi e versanti di bassa collina a media pendenza e drenaggio subdendritico","aree costiere, terrazzi residuali incisi e versanti di bassa collina a media pendenza e drenaggio subdendritico",https://inspire.ec.europa.eu/registry/status/valid
414,it,morfo_st,414,"rilievi di bassa montagna con pendenza media, alta o scoscesa, con drenaggio da subparallelo a subdendritico","rilievi di bassa montagna con pendenza media, alta o scoscesa, con drenaggio da subparallelo a subdendritico",https://inspire.ec.europa.eu/registry/status/valid
415,it,morfo_st,415,"rilievi di bassa, media e alta collina a pendenza media, con drenaggio da subparallelo a subdendritico","rilievi di bassa, media e alta collina a pendenza media, con drenaggio da subparallelo a subdendritico",https://inspire.ec.europa.eu/registry/status/valid
416,it,morfo_st,416,"rilievi di alta collina e bassa montagna a pendenza media, con drenaggio da subdendritico a subparallelo","rilievi di alta collina e bassa montagna a pendenza media, con drenaggio da subdendritico a subparallelo",https://inspire.ec.europa.eu/registry/status/valid
417,it,morfo_st,417,"rilievi di alta collina a pendenza media e di bassa montagna a pendenza media e alta, con drenaggio dendritico e subdendritico","rilievi di alta collina a pendenza media e di bassa montagna a pendenza media e alta, con drenaggio dendritico e subdendritico",https://inspire.ec.europa.eu/registry/status/valid
418,it,morfo_st,418,"rilievi di media e alta collina a pendenza media e versanti a bassa pendenza e media quota, con drenaggio subdendritico","rilievi di media e alta collina a pendenza media e versanti a bassa pendenza e media quota, con drenaggio subdendritico",https://inspire.ec.europa.eu/registry/status/valid
419,it,morfo_st,419,"versanti a bassa quota e bassa pendenza e rilievi collinari a bassa e media quota a media pendenza, con drenaggio subparallelo","versanti a bassa quota e bassa pendenza e rilievi collinari a bassa e media quota a media pendenza, con drenaggio subparallelo",https://inspire.ec.europa.eu/registry/status/valid
42,it,morfo_st,42,rilievi di alta collina a media pendenza con drenaggio subparallelo,rilievi di alta collina a media pendenza con drenaggio subparallelo,https://inspire.ec.europa.eu/registry/status/valid
420,it,morfo_st,420,"rilievi di bassa, media e alta collina a pendenza media, con sommità arrotondate o subpianeggianti, con drenaggio da subparallelo a subdendritico","rilievi di bassa, media e alta collina a pendenza media, con sommità arrotondate o subpianeggianti, con drenaggio da subparallelo a subdendritico",https://inspire.ec.europa.eu/registry/status/valid
421,it,morfo_st,421,"rilievi di bassa e media collina a media pendenza e versanti a bassa pendenza e media quota, con drenaggio subparallelo","rilievi di bassa e media collina a media pendenza e versanti a bassa pendenza e media quota, con drenaggio subparallelo",https://inspire.ec.europa.eu/registry/status/valid
422,it,morfo_st,422,pianure costiere e versanti a bassa quota e bassa pendenza,pianure costiere e versanti a bassa quota e bassa pendenza,https://inspire.ec.europa.eu/registry/status/valid
423,it,morfo_st,423,"pianure fluviali di bassa quota, versanti a bassa pendenza e aree collinari a bassa quota e media pendenza, con drenaggio subparallelo","pianure fluviali di bassa quota, versanti a bassa pendenza e aree collinari a bassa quota e media pendenza, con drenaggio subparallelo",https://inspire.ec.europa.eu/registry/status/valid
424,it,morfo_st,424,"rilievi di bassa e media collina a media ed alta pendenza e superfici a bassa pendenza e bassa quota, con drenaggio da subparallelo ad angolare","rilievi di bassa e media collina a media ed alta pendenza e superfici a bassa pendenza e bassa quota, con drenaggio da subparallelo ad angolare",https://inspire.ec.europa.eu/registry/status/valid
425,it,morfo_st,425,terrazzi marini con versanti di bordo scoscesi e con incisioni profonde a fondo piatto,terrazzi marini con versanti di bordo scoscesi e con incisioni profonde a fondo piatto,https://inspire.ec.europa.eu/registry/status/valid
426,it,morfo_st,426,terrazzi costieri e rilievi di bassa collina a pendenza media debolmente incisi e con drenaggio parallelo e subparallelo,terrazzi costieri e rilievi di bassa collina a pendenza media debolmente incisi e con drenaggio parallelo e subparallelo,https://inspire.ec.europa.eu/registry/status/valid
427,it,morfo_st,427,pianure costiere parzialmente carsificate,pianure costiere parzialmente carsificate,https://inspire.ec.europa.eu/registry/status/valid
428,it,morfo_st,428,"versanti di apparato vulcanico a media e alta quota a bassa e media pendenza, con drenaggio poco sviluppato subparallelo","versanti di apparato vulcanico a media e alta quota a bassa e media pendenza, con drenaggio poco sviluppato subparallelo",https://inspire.ec.europa.eu/registry/status/valid
429,it,morfo_st,429,"rilievi di bassa e media collina a media e alta pendenza, con drenaggio parallelo e subparallelo","rilievi di bassa e media collina a media e alta pendenza, con drenaggio parallelo e subparallelo",https://inspire.ec.europa.eu/registry/status/valid
43,it,morfo_st,43,rilievi di alta collina a pendenza media con rilievi isolati e ripiani con drenaggio angolato,rilievi di alta collina a pendenza media con rilievi isolati e ripiani con drenaggio angolato,https://inspire.ec.europa.eu/registry/status/valid
430,it,morfo_st,430,"rilievi di bassa collina a media e alta pendenza con lembi di terrazzi sulle aree sommitali e aree di fondovalle, con drenaggio parallelo","rilievi di bassa collina a media e alta pendenza con lembi di terrazzi sulle aree sommitali e aree di fondovalle, con drenaggio parallelo",https://inspire.ec.europa.eu/registry/status/valid
431,it,morfo_st,431,"rilievi di bassa, media, alta collina e bassa montagna ad alta pendenza e con drenaggio parallelo e subparallelo","rilievi di bassa, media, alta collina e bassa montagna ad alta pendenza e con drenaggio parallelo e subparallelo",https://inspire.ec.europa.eu/registry/status/valid
432,it,morfo_st,432,"rilievi di bassa, media e alta collina a media e alta pendenza con drenaggio subdendritico","rilievi di bassa, media e alta collina a media e alta pendenza con drenaggio subdendritico",https://inspire.ec.europa.eu/registry/status/valid
433,it,morfo_st,433,rilievi da bassa ad alta collina con sommità subpianeggianti o a pendenza media e versanti ad alta pendenza o scoscesi ,rilievi da bassa ad alta collina con sommità subpianeggianti o a pendenza media e versanti ad alta pendenza o scoscesi ,https://inspire.ec.europa.eu/registry/status/valid
434,it,morfo_st,434,rilievi di media e alta collina a pendenza media e di bassa montagna a pendenza da media a scoscesa e drenaggio subparallelo,rilievi di media e alta collina a pendenza media e di bassa montagna a pendenza da media a scoscesa e drenaggio subparallelo,https://inspire.ec.europa.eu/registry/status/valid
435,it,morfo_st,435,rilievi da bassa ad alta collina a media e alta pendenza o scoscesi e bassa montagna a versanti scoscesi con drenaggio subparallelo,rilievi da bassa ad alta collina a media e alta pendenza o scoscesi e bassa montagna a versanti scoscesi con drenaggio subparallelo,https://inspire.ec.europa.eu/registry/status/valid
436,it,morfo_st,436,rilievi di bassa e media collina con ripiani incisi a bassa e media pendenza e versanti a pendenza alta o scoscesi con drenaggio subparallelo,rilievi di bassa e media collina con ripiani incisi a bassa e media pendenza e versanti a pendenza alta o scoscesi con drenaggio subparallelo,https://inspire.ec.europa.eu/registry/status/valid
437,it,morfo_st,437,rilievi di media e alta collina a media e alta pendenza e con drenaggio parallelo,rilievi di media e alta collina a media e alta pendenza e con drenaggio parallelo,https://inspire.ec.europa.eu/registry/status/valid
438,it,morfo_st,438,versanti di bassa e media quota a bassa pendenza e rilievi a bassa e media collina a media pendenza e drenaggio subdendritico,versanti di bassa e media quota a bassa pendenza e rilievi a bassa e media collina a media pendenza e drenaggio subdendritico,https://inspire.ec.europa.eu/registry/status/valid
439,it,morfo_st,439,rilievi di media e alta collina a pendenza media e bassa montagna a debole e media pendenza e drenaggio subdendritico,rilievi di media e alta collina a pendenza media e bassa montagna a debole e media pendenza e drenaggio subdendritico,https://inspire.ec.europa.eu/registry/status/valid
44,it,morfo_st,44,rilievi di bassa e alta collina ad alta pendenza con drenaggio subparallelo,rilievi di bassa e alta collina ad alta pendenza con drenaggio subparallelo,https://inspire.ec.europa.eu/registry/status/valid
440,it,morfo_st,440,rilievi di bassa e media collina a pendenza media e drenaggio subparallelo,rilievi di bassa e media collina a pendenza media e drenaggio subparallelo,https://inspire.ec.europa.eu/registry/status/valid
441,it,morfo_st,441,rilievi di media e alta collina a media pendenza e versanti a media quota e bassa pendenza e drenaggio da subparallelo a subdendritico,rilievi di media e alta collina a media pendenza e versanti a media quota e bassa pendenza e drenaggio da subparallelo a subdendritico,https://inspire.ec.europa.eu/registry/status/valid
442,it,morfo_st,442,rilievi di media e alta collina con ripiani incisi a bassa pendenza e versanti a media pendenza,rilievi di media e alta collina con ripiani incisi a bassa pendenza e versanti a media pendenza,https://inspire.ec.europa.eu/registry/status/valid
443,it,morfo_st,443,rilievi di alta collina e bassa montagna a pendenza media e con ripiani incisi sommitali di bassa montagna a debole e media pendenza,rilievi di alta collina e bassa montagna a pendenza media e con ripiani incisi sommitali di bassa montagna a debole e media pendenza,https://inspire.ec.europa.eu/registry/status/valid
444,it,morfo_st,444,ripiani a bassa e media pendenza con incisioni ad alta pendenza o scoscese e rilievi costituiti da ripiani erosi di bassa e media collina con versanti,ripiani a bassa e media pendenza con incisioni ad alta pendenza o scoscese e rilievi costituiti da ripiani erosi di bassa e media collina con versanti,https://inspire.ec.europa.eu/registry/status/valid
445,it,morfo_st,445,"pianure di bassa quota, versanti di bassa quota a bassa pendenza e rilievi di bassa collina a pendenza media con drenaggio subparallelo","pianure di bassa quota, versanti di bassa quota a bassa pendenza e rilievi di bassa collina a pendenza media con drenaggio subparallelo",https://inspire.ec.europa.eu/registry/status/valid
446,it,morfo_st,446,"pianure di bassa quota e versanti di bassa e media quota a bassa pendenza incisi, con drenaggio parallelo e subparallelo","pianure di bassa quota e versanti di bassa e media quota a bassa pendenza incisi, con drenaggio parallelo e subparallelo",https://inspire.ec.europa.eu/registry/status/valid
447,it,morfo_st,447,ripiani incisi di media quota pianeggianti o a bassa pendenza e aree di raccordo con altopiani di bassa montagna,ripiani incisi di media quota pianeggianti o a bassa pendenza e aree di raccordo con altopiani di bassa montagna,https://inspire.ec.europa.eu/registry/status/valid
448,it,morfo_st,448,versanti delle incisioni delle superfici strutturali di media e alta collina a pendenza media e aree sommitali a pendenza bassa,versanti delle incisioni delle superfici strutturali di media e alta collina a pendenza media e aree sommitali a pendenza bassa,https://inspire.ec.europa.eu/registry/status/valid
449,it,morfo_st,449,versanti delle incisioni delle superfici strutturali di media e alta collina a media e alta pendenza,versanti delle incisioni delle superfici strutturali di media e alta collina a media e alta pendenza,https://inspire.ec.europa.eu/registry/status/valid
45,it,morfo_st,45,rilievi di alta collina e bassa montagna a media e alta pendenza con drenaggio angolato,rilievi di alta collina e bassa montagna a media e alta pendenza con drenaggio angolato,https://inspire.ec.europa.eu/registry/status/valid
450,it,morfo_st,450,ripiani e versanti a bassa pendenza di media e alta collina con incisioni a media ed alta pendenza carsificate con drenaggio subparallelo,ripiani e versanti a bassa pendenza di media e alta collina con incisioni a media ed alta pendenza carsificate con drenaggio subparallelo,https://inspire.ec.europa.eu/registry/status/valid
451,it,morfo_st,451,versanti a bassa pendenza e superfici subpianeggianti di media e alta collina ed incisioni con versanti a media ed alta pendenza,versanti a bassa pendenza e superfici subpianeggianti di media e alta collina ed incisioni con versanti a media ed alta pendenza,https://inspire.ec.europa.eu/registry/status/valid
452,it,morfo_st,452,rilievi da bassa ad alta collina a media pendenza e versanti di bassa e media quota a bassa pendenza con drenaggio dendritico e subdendritico,rilievi da bassa ad alta collina a media pendenza e versanti di bassa e media quota a bassa pendenza con drenaggio dendritico e subdendritico,https://inspire.ec.europa.eu/registry/status/valid
453,it,morfo_st,453,"terrazzi marini dissecati, con i versanti delle incisioni a media ed alta pendenza e drenaggio parallelo e subparallelo","terrazzi marini dissecati, con i versanti delle incisioni a media ed alta pendenza e drenaggio parallelo e subparallelo",https://inspire.ec.europa.eu/registry/status/valid
454,it,morfo_st,454,rilievi collinari di bassa e media quota con superfici sommitali di bassa e media quota a bassa pendenza e drenaggio parallelo e subparallelo,rilievi collinari di bassa e media quota con superfici sommitali di bassa e media quota a bassa pendenza e drenaggio parallelo e subparallelo,https://inspire.ec.europa.eu/registry/status/valid
455,it,morfo_st,455,rilievi di media e alta collina a media pendenza e versanti a bassa pendenza di media quota con drenaggio subdendritico,rilievi di media e alta collina a media pendenza e versanti a bassa pendenza di media quota con drenaggio subdendritico,https://inspire.ec.europa.eu/registry/status/valid
456,it,morfo_st,456,rilievi di bassa e media collina a pendenza media con superfici residuali di terrazzi marini a bassa pendenza a bassa e media quota con drenaggio subparallelo,rilievi di bassa e media collina a pendenza media con superfici residuali di terrazzi marini a bassa pendenza a bassa e media quota con drenaggio subparallelo,https://inspire.ec.europa.eu/registry/status/valid
457,it,morfo_st,457,rilievi di bassa e media collina a pendenza media e superfici terrazzate erose ed incise di bassa quota e bassa pendenza con drenaggio subparallelo,rilievi di bassa e media collina a pendenza media e superfici terrazzate erose ed incise di bassa quota e bassa pendenza con drenaggio subparallelo,https://inspire.ec.europa.eu/registry/status/valid
458,it,morfo_st,458,rilievi di bassa e media collina a pendenza media e versanti a bassa pendenza e bassa quota con drenaggio subdendritico,rilievi di bassa e media collina a pendenza media e versanti a bassa pendenza e bassa quota con drenaggio subdendritico,https://inspire.ec.europa.eu/registry/status/valid
459,it,morfo_st,459,rilievi di bassa e media collina a pendenza media e versanti di bassa e media quota a bassa pendenza con drenaggio subparallelo e subdendritico,rilievi di bassa e media collina a pendenza media e versanti di bassa e media quota a bassa pendenza con drenaggio subparallelo e subdendritico,https://inspire.ec.europa.eu/registry/status/valid
46,it,morfo_st,46,rilievi di alta collina e bassa montagna a media pendenza con drenaggio angolato,rilievi di alta collina e bassa montagna a media pendenza con drenaggio angolato,https://inspire.ec.europa.eu/registry/status/valid
460,it,morfo_st,460,"rilievi di media e alta collina a media pendenza, con drenaggio da subdendritico a subparallelo","rilievi di media e alta collina a media pendenza, con drenaggio da subdendritico a subparallelo",https://inspire.ec.europa.eu/registry/status/valid
461,it,morfo_st,461,rilievi di bassa e media collina a pendenza media con drenaggio da subdendritico a subparallelo,rilievi di bassa e media collina a pendenza media con drenaggio da subdendritico a subparallelo,https://inspire.ec.europa.eu/registry/status/valid
462,it,morfo_st,462,pianure costiere e superfici pianeggianti di abrasione marina,pianure costiere e superfici pianeggianti di abrasione marina,https://inspire.ec.europa.eu/registry/status/valid
464,it,morfo_st,464,superfici pianeggianti e versanti di bassa quota e di bassa pendenza,superfici pianeggianti e versanti di bassa quota e di bassa pendenza,https://inspire.ec.europa.eu/registry/status/valid
465,it,morfo_st,465,pianure costiere con fondovalli e terrazzi pianeggianti e versanti a bassa pendenza e di bassa quota ,pianure costiere con fondovalli e terrazzi pianeggianti e versanti a bassa pendenza e di bassa quota ,https://inspire.ec.europa.eu/registry/status/valid
466,it,morfo_st,466,rilievi collinari di bassa e media quota a pendenza da media ad alta e drenaggio subparallelo,rilievi collinari di bassa e media quota a pendenza da media ad alta e drenaggio subparallelo,https://inspire.ec.europa.eu/registry/status/valid
467,it,morfo_st,467,rilievi collinari di media ed alta quota a media pendenza e di bassa montagna a media e alta pendenza con drenaggio subparallelo e subdendritico,rilievi collinari di media ed alta quota a media pendenza e di bassa montagna a media e alta pendenza con drenaggio subparallelo e subdendritico,https://inspire.ec.europa.eu/registry/status/valid
468,it,morfo_st,468,rilievi collinari da bassa ad alta quota a pendenza da media ad alta e drenaggio subparallelo,rilievi collinari da bassa ad alta quota a pendenza da media ad alta e drenaggio subparallelo,https://inspire.ec.europa.eu/registry/status/valid
469,it,morfo_st,469,rilievi collinari da bassa ad alta quota a pendenza media e drenaggio subdendritico e subparallelo,rilievi collinari da bassa ad alta quota a pendenza media e drenaggio subdendritico e subparallelo,https://inspire.ec.europa.eu/registry/status/valid
47,it,morfo_st,47,rilievi di alta collina e bassa montagna a media pendenza con drenaggio subdendritico,rilievi di alta collina e bassa montagna a media pendenza con drenaggio subdendritico,https://inspire.ec.europa.eu/registry/status/valid
470,it,morfo_st,470,pianure costiere a drenaggio artificiale rettificato e terrazzi marini residuali ,pianure costiere a drenaggio artificiale rettificato e terrazzi marini residuali ,https://inspire.ec.europa.eu/registry/status/valid
471,it,morfo_st,471,"pianure costiere con cordoni dunali, fondivalle e terrazzi","pianure costiere con cordoni dunali, fondivalle e terrazzi",https://inspire.ec.europa.eu/registry/status/valid
472,it,morfo_st,472,"aree pedemontane degli edifici vulcanici a bassa pendenza o pianeggianti, a drenaggio subparallelo","aree pedemontane degli edifici vulcanici a bassa pendenza o pianeggianti, a drenaggio subparallelo",https://inspire.ec.europa.eu/registry/status/valid
473,it,morfo_st,473,rilievi di alta collina e bassa montagna ad alta pendenza e scoscesi con drenaggio da subdendritico a subparallelo,rilievi di alta collina e bassa montagna ad alta pendenza e scoscesi con drenaggio da subdendritico a subparallelo,https://inspire.ec.europa.eu/registry/status/valid
474,it,morfo_st,474,piana alluvionale con drenaggio meandriforme in parte rettificato e terrazzi fluviali incisi,piana alluvionale con drenaggio meandriforme in parte rettificato e terrazzi fluviali incisi,https://inspire.ec.europa.eu/registry/status/valid
475,it,morfo_st,475,piana costiera con drenaggio artificiale rettificato,piana costiera con drenaggio artificiale rettificato,https://inspire.ec.europa.eu/registry/status/valid
476,it,morfo_st,476,rilievi di alta collina a media pendenza con drenaggio subdendritico,rilievi di alta collina a media pendenza con drenaggio subdendritico,https://inspire.ec.europa.eu/registry/status/valid
477,it,morfo_st,477,rilievi di bassa e media collina a media pendenza con drenaggio subdendritico e subparallelo,rilievi di bassa e media collina a media pendenza con drenaggio subdendritico e subparallelo,https://inspire.ec.europa.eu/registry/status/valid
478,it,morfo_st,478,rilievi di bassa e alta montagna a media e alta pendenza con drenaggio subparallelo,rilievi di bassa e alta montagna a media e alta pendenza con drenaggio subparallelo,https://inspire.ec.europa.eu/registry/status/valid
479,it,morfo_st,479,"versanti vulcanici di alta montagna a pendenza media e alta e aree scoscese, con drenaggio scarsamente sviluppato","versanti vulcanici di alta montagna a pendenza media e alta e aree scoscese, con drenaggio scarsamente sviluppato",https://inspire.ec.europa.eu/registry/status/valid
48,it,morfo_st,48,rilievi di alta collina e bassa montagna a media pendenza con drenaggio subparallelo,rilievi di alta collina e bassa montagna a media pendenza con drenaggio subparallelo,https://inspire.ec.europa.eu/registry/status/valid
480,it,morfo_st,480,versanti vulcanici di bassa montagna a debole e media pendenza con piccoli coni vulcanici e drenaggio scarsamente evoluto,versanti vulcanici di bassa montagna a debole e media pendenza con piccoli coni vulcanici e drenaggio scarsamente evoluto,https://inspire.ec.europa.eu/registry/status/valid
481,it,morfo_st,481,ripiani e versanti pedemontani di apparato vulcanico a bassa e media pendenza e bassa e media quota con drenaggio parzialmente evoluto,ripiani e versanti pedemontani di apparato vulcanico a bassa e media pendenza e bassa e media quota con drenaggio parzialmente evoluto,https://inspire.ec.europa.eu/registry/status/valid
482,it,morfo_st,482,terrazzi incisi profondamente dissecati e ripiani carsificati,terrazzi incisi profondamente dissecati e ripiani carsificati,https://inspire.ec.europa.eu/registry/status/valid
483,it,morfo_st,483,terrazzi marini debolmente incisi e degradanti verso il mare e piana costiera con cordoni dunali,terrazzi marini debolmente incisi e degradanti verso il mare e piana costiera con cordoni dunali,https://inspire.ec.europa.eu/registry/status/valid
484,it,morfo_st,484,"rilevi di bassa e alta montagna ad alta pendenza o scoscesa e di bassa montagna a pendenza media, localmente carsificati e con drenaggio subparallelo","rilevi di bassa e alta montagna ad alta pendenza o scoscesa e di bassa montagna a pendenza media, localmente carsificati e con drenaggio subparallelo",https://inspire.ec.europa.eu/registry/status/valid
485,it,morfo_st,485,ripiani e versanti a bassa e media pendenza e bassa e media quota con drenaggio scarsamente evoluto,ripiani e versanti a bassa e media pendenza e bassa e media quota con drenaggio scarsamente evoluto,https://inspire.ec.europa.eu/registry/status/valid
486,it,morfo_st,486,terrazzi incisi e ripiani profondamente dissecati,terrazzi incisi e ripiani profondamente dissecati,https://inspire.ec.europa.eu/registry/status/valid
487,it,morfo_st,487,terrazzi marini and coastal planes,terrazzi marini and coastal planes,https://inspire.ec.europa.eu/registry/status/valid
49,it,morfo_st,49,rilievi di alta montagna ad alta pendenza con drenaggio subparallelo,rilievi di alta montagna ad alta pendenza con drenaggio subparallelo,https://inspire.ec.europa.eu/registry/status/valid
5,it,morfo_st,5,aree pianeggianti e depresse di bonifica idraulica con drenaggio artificiale,aree pianeggianti e depresse di bonifica idraulica con drenaggio artificiale,https://inspire.ec.europa.eu/registry/status/valid
50,it,morfo_st,50,rilievi di bassa e alta montagna a media pendenza con drenaggio subparallelo,rilievi di bassa e alta montagna a media pendenza con drenaggio subparallelo,https://inspire.ec.europa.eu/registry/status/valid
